source_link,keyword
https://www.milliyet.com.tr/haberleri/toprak-kaymasi,"toprak çökmesi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/haberleri/toz-bulutu,kaya çökmesi
https://www.milliyet.com.tr/haberleri/travis-kelce,kaya hareketi
https://www.milliyet.com.tr/haberleri/tunceli-ovacik,kaya devrilmesi
https://www.milliyet.com.tr/haberleri/twitter-coktu,yer çökmesi
https://www.milliyet.com.tr/haberleri/twitter-coktu-mu,yer çökmesi
https://www.milliyet.com.tr/haberleri/uluslararasi-goc-orgutu,toprak sürüklenmesi
https://www.milliyet.com.tr/haberleri/umke,yamaç kayması
https://www.milliyet.com.tr/haberleri/yedisu,yer hareketleri
https://www.milliyet.com.tr/haberleri/yer-kabugu,"yer çökmesi,yer hareketleri"
https://www.milliyet.com.tr/haberleri/yerlesim,yer çökmesi
https://www.milliyet.com.tr/haberleri/yol-cokmesi,yer çökmesi
https://www.milliyet.com.tr/haberleri/yol-coktu,yer çökmesi
https://www.milliyet.com.tr/haberleri/zonguldak-bulent-ecevit-universitesi,yer hareketleri
https://www.milliyet.com.tr/kesfet/daha-saglikli-bir-hayat-icin-hareket-etmeye-dair-birkac-onemli-bilgi-6085183,yer hareketleri
https://www.milliyet.com.tr/kibris/ardahan-kantara-yolunda-toprak-kaymasi-uyarisi-6117719,toprak çökmesi
https://www.milliyet.com.tr/konut/3-havalimani-icin-tarih-belli-oldu-1659354,"toprak hareketi,zemin hareketi"
https://www.milliyet.com.tr/konut/binalarin-dis-gorunumunden-cok-temeli-onemli-1676132,zemin kayması
https://www.milliyet.com.tr/konut/hangi-bolgeler-daha-riskli-1864642,"zemin hareketi,zemin kayması"
https://www.milliyet.com.tr/konut/seyr-i-adalarda-temelden-guvenlik-2081830,zemin kayması
https://www.milliyet.com.tr/konut/zemin-kaplamada-reform-hareketi-1283712,zemin hareketi
https://www.milliyet.com.tr/kultur-sanat/2-bin-600-yillik-mutfak-ortaya-cikti-2361723,kaya çökmesi
https://www.milliyet.com.tr/kultur-sanat/bir-deliligin-iki-parcasi-7202911,yer çökmesi
https://www.milliyet.com.tr/kultur-sanat/bu-dergiye-herkesin-ihtiyaci-olacak-532509,zemin hareketi
https://www.milliyet.com.tr/kultur-sanat/ercin-kayadan-solo-piyano-albumu-6468838,kaya kayması
https://www.milliyet.com.tr/kultur-sanat/ertelenemez-bir-dunya-icin-cagri-7128315,toprak hareketi
https://www.milliyet.com.tr/kultur-sanat/godot-bilmecesi-5191632,toprak sürüklenmesi
https://www.milliyet.com.tr/kultur-sanat/lubnandan-unesco-cagrisi-7206586,"zemin hareketi,kaya hareketi"
https://www.milliyet.com.tr/kultur-sanat/neden-sevisirken-ahmet-kaya-dinleriz-5117815,kaya kayması
https://www.milliyet.com.tr/magazin/,kaya düşmesi
https://www.milliyet.com.tr/magazin/hande-ercelden-nba-maci-paylasimi-cok-iyi-vakit-gecirdim-7203662,kaya düşmesi
https://www.milliyet.com.tr/magazin/hazal-kaya-yeni-yasini-dostlariyla-kutladi-pastadaki-yazi-dikkat-cekti-7200859,kaya hareketi
https://www.milliyet.com.tr/magazin/masterchef-turkiyeden-elenen-ayse-o-iddialari-yorumla-yalanladi-degismem-7207615,yer hareketleri
https://www.milliyet.com.tr/magazin/masterchefte-son-eleme-adayi-belli-oldu-erimden-herkesi-sasirtan-kural-ihlali-7203941,kaya hareketi
https://www.milliyet.com.tr/malatya-da-trafik-kazasi-3-yarali-malatya-yerelhaber-2260687/,"kaya yuvarlanması,kaya devrilmesi"
https://www.milliyet.com.tr/malatya-da-traktor-kazasi-1-olu-malatya-yerelhaber-1584365/,"kaya yuvarlanması,kaya devrilmesi"
https://www.milliyet.com.tr/milliyet-executive/ceolar-ve-dunyayi-kurtaranlar-7207390,yer çökmesi
https://www.milliyet.com.tr/milliyet-executive/degisim-tek-basina-degil-birlikte-adimlarla-mumkun-7207394,yer hareketleri
https://www.milliyet.com.tr/milliyet-executive/donusum-deprem-tehlikesine-karsi-bu-unutulmamali-6929159,zemin kayması
https://www.milliyet.com.tr/milliyet-executive/guclu-performans-one-cikariyor-7207395,yer hareketleri
https://www.milliyet.com.tr/milliyet-executive/mutfakta-baharat-hareketi-yasaniyor-6854902,toprak hareketi
https://www.milliyet.com.tr/milliyet-executive/turkiyeyi-ucuracak-7207391,"yer kayması,zemin kayması"
https://www.milliyet.com.tr/milliyet-tv/10-gunde-3-olay-cezaevinde-arkadas-oldular-yine-cezaevine-girdiler-video-7206790,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/10-katli-bina-7-saniyede-yerle-bir-oldu-video-6978998,moloz akıntısı
https://www.milliyet.com.tr/milliyet-tv/10-yasinda-ataturku-gordu-11-cocuk-annesi-nesibe-nene-o-gunu-anlatti-video-7026853,kaya hareketi
https://www.milliyet.com.tr/milliyet-tv/100-haber-4572589,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4568086,"kaya yuvarlanması,kaya devrilmesi"
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4571377,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4571717,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4571813,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4571921,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4572005,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4572392,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4572508,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4573132,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-haber-video-4573218,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/100-metre-yuksekteki-kayalik-yamacta-hamak-kurup-kamp-yaptilar-video-6758655,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/13-katli-binanin-iskelesi-coktu-isciler-iple-hayata-tutundu-video-6839479,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/1300-yillik-tarihi-kaya-manastiri-kesfedilmeyi-bekliyor-video-4663745,kaya çökmesi
https://www.milliyet.com.tr/milliyet-tv/15-eylul-2017-turkiye-ve-dunya-gundemi-video-4662998,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/2-mayis-2020-gunun-ozeti-milliyette-video-6203863,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/2-yasindaki-minikten-snowboardculara-tas-cikartan-hareketler-video-6679610,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/22-gundur-araliksiz-hapsiriyor-genc-kadindan-haber-var-video-7207036,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/22-ocak-2019-turkiye-ve-dunya-gundemi-gece-bulteni-video-4728630,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/31-temmuz-2018-magazin-haberleri-video-4709913,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/4-cocuk-annesi-kadin-ve-iki-cocugu-15-gundur-kayip-video-4719585,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/40-bin-kapasiteli-istanbul-havalimani-otoparkinda-yer-kalmadi-video-6970255,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/5-kisilik-ailenin-olum-korkusu-gece-artik-uyuyamiyoruz-video-7038837,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/500-kilo-tnt-ile-kapanan-su-kanalini-actilar-video-4729871,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/60-tonluk-kaya-tehdidi-altindaki-evlerine-geri-donduler-video-6876356,"kaya çökmesi,kaya düşmesi"
https://www.milliyet.com.tr/milliyet-tv/7-ilden-13-belediye-baskani-ak-partiye-katildi-video-7206371,heyelan
https://www.milliyet.com.tr/milliyet-tv/70-yillik-bomba-boyle-patlatildi-video-4602543,kaya devrilmesi
https://www.milliyet.com.tr/milliyet-tv/800-yillik-madenden-yilda-150-bin-ton-tuz-cikariliyor-video-6305343,kaya hareketi
https://www.milliyet.com.tr/milliyet-tv/abd-irkci-polis-siddeti-video-6306313,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/abdde-asiri-yagisa-dayanamayan-ev-nehre-suruklendi-video-6772773,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/abdest-almaya-gitti-dondugunde-gozlerine-inanamadi-video-6774192,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/abdli-unlu-ekonomist-cnn-turkte-acikladi-turkiyede-enflasyon-daha-da-dusecek-video-7205067,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/aci-ailesinden-abddeki-mahkemeye-mektup-video-7207203,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/acili-baba-cnn-turke-konustu-eylem-toka-seslendi-camura-battiniz-cirpindikca-batiyorsunuz-video-7123409,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/acun-ilicalinin-esi-ayca-cagla-ilicalidan-hamilelik-iddialarina-yanit-bu-isler-kismet-isi-video-7205791,heyelan
https://www.milliyet.com.tr/milliyet-tv/adanada-4-ogretmenin-oldugu-bolgede-yola-yine-kaya-dustu-video-6935127,"kaya kayması,yamaç kayması"
https://www.milliyet.com.tr/milliyet-tv/adanada-damat-dehseti-esine-siddet-uyguladi-kayinpederinin-evini-kundakladi-video-7207338,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/adanada-deas-operasyonu-7-gozalti-karari-video-6889201,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/adanada-maymun-dehseti-kucuk-cocuga-saldirdi-video-7201796,heyelan
https://www.milliyet.com.tr/milliyet-tv/adiyamanda-toprak-kaymasi-video-4727934,"toprak çökmesi,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/afad-duyurdu-bartin-aciklarinda-4-8lik-deprem-video-7207574,yer hareketleri
https://www.milliyet.com.tr/milliyet-tv/afad-tek-tek-siraladi-istanbulda-zemin-sivilasmasi-olan-15-ilce-video-7005308,"zemin çökmesi,zemin kayması"
https://www.milliyet.com.tr/milliyet-tv/afyonkarahisardaki-kazalar-mobesede-video-7205400,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/agatha-kasirgasi-meksikada-can-aldi-video-6765169,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/agrida-otomobil-sarampole-devrildi-5-yarali-video-4733952,"kaya yuvarlanması,kaya devrilmesi"
https://www.milliyet.com.tr/milliyet-tv/ahmet-davutoglu-canli-yayinda-sorulari-cevaplandirdi-video-4586760,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/ahmet-kaya-hayatta-olsaydi-simdi-hapisteydi-video-3166488,kaya hareketi
https://www.milliyet.com.tr/milliyet-tv/ak-partilileri-tasiyan-minibusle-otomobil-carpisti-video-4673402,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/aksarayda-yer-alti-suyu-cekildi-yuzey-yariklari-olustu-video-6648993,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/aktif-faylarla-cevrili-il-naci-gorur-bu-tehlike-denizden-gelir-video-7086560,"moloz hareketi,zemin hareketi"
https://www.milliyet.com.tr/milliyet-tv/alanyada-sosyal-hizmet-binasi-insaatinda-cokme-3-yarali-video-6869672,zemin çökmesi
https://www.milliyet.com.tr/milliyet-tv/alaskada-toprak-kaymasi-felaketi-video-7178937,"toprak çökmesi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/alevlerin-sicradigi-otel-muduru-80-kisiyi-5-dakikada-disariya-cikardik-video-6799125,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/alkollu-kadin-mahalleyi-birbirine-katti-video-6749049,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/alper-gezeravci-mikro-yer-cekimi-ortaminda-video-cekti-video-7075800,yer hareketleri
https://www.milliyet.com.tr/milliyet-tv/aniden-bastiran-yagmur-vatandaslari-hazirliksiz-yakaladi-video-6534227,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/ankarada-heyelan-video-3099545,heyelan
https://www.milliyet.com.tr/milliyet-tv/ankarada-insaat-alaninda-toprak-kaymasi-video-6378777,"toprak çökmesi,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/ankarada-yagmur-nedeniyle-yol-coktu-video-7061848,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/annemden-yanik-kokusu-geliyordu-video-6348396,çamur akıntısı
https://www.milliyet.com.tr/milliyet-tv/antalya-falezlerinde-buyuk-tehlike-video-6374229,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/antalyada-feci-kaza-video-4726187,toprak sürüklenmesi
https://www.milliyet.com.tr/milliyet-tv/araclar-yollarda-kaldi-agaclar-devrildi-meteorolojiden-3-bolge-icin-yeni-uyari-video-6886869,kaya devrilmesi
https://www.milliyet.com.tr/milliyet-tv/arazi-kazisinda-ortaya-cikarildi-2-bin-400-yillik-video-4670297,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/arizasi-icin-altina-girdigi-tir-hareket-edince-feci-sekilde-can-verdi-video-7187450,"toprak hareketi,toprak sürüklenmesi,yer hareketleri"
https://www.milliyet.com.tr/milliyet-tv/arka-sokaklar-684-bolum-fragmani-2-video-7201972,heyelan
https://www.milliyet.com.tr/milliyet-tv/artvin-erzurum-karayolunda-heyelan-video-6934055,"kaya kayması,zemin kayması,heyelan"
https://www.milliyet.com.tr/milliyet-tv/artvinde-heyelan-ani-goruntulendi-video-7066022,"kaya kayması,heyelan"
https://www.milliyet.com.tr/milliyet-tv/artvinde-heyelan-ani-kamerada-video-6840364,heyelan
https://www.milliyet.com.tr/milliyet-tv/artvinde-heyelan-ani-saniye-saniye-boyle-goruntulendi-video-6686774,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/artvinde-heyelan-dev-kaya-parcalari-tiri-devirdi-video-7079181,heyelan
https://www.milliyet.com.tr/milliyet-tv/artvinde-heyelan-kaya-parcalari-kara-yolunu-kapatti-video-7057418,"heyelan,kaya hareketi"
https://www.milliyet.com.tr/milliyet-tv/artvinde-heyelan-o-anlar-cep-telefonuna-kaydedildi-video-6907706,heyelan
https://www.milliyet.com.tr/milliyet-tv/artvinde-heyelan-otomobil-ucuruma-yuvarlandi-video-7055197,heyelan
https://www.milliyet.com.tr/milliyet-tv/artvinde-sel-felaketi-binadakileri-tas-atarak-uyandirdik-video-7075606,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/artvinde-toprak-kaymasi-nedeniyle-bir-ev-kullanilmaz-hale-geldi-video-7147012,"toprak çökmesi,toprak hareketi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/artvinli-duvar-ustasinin-sasirtan-teknigi-2-donumluk-araziyi-8-donume-cikardi-video-6931909,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/asel-bebekten-5-gun-sonra-aci-haber-video-7002466,çamur akıntısı
https://www.milliyet.com.tr/milliyet-tv/asfalt-coktu-kum-yuklu-kamyon-cukura-dustu-video-4688878,zemin çökmesi
https://www.milliyet.com.tr/milliyet-tv/asgari-ucrette-hangi-formuller-konusuluyor-video-6782552,kaya yuvarlanması
https://www.milliyet.com.tr/milliyet-tv/atasehirde-toprak-kaymasi-video-4679812,"toprak çökmesi,toprak hareketi,toprak kayması,yer çökmesi"
https://www.milliyet.com.tr/milliyet-tv/avcilara-kazikli-onlem-736-beton-yer-alacak-video-6361659,zemin kayması
https://www.milliyet.com.tr/milliyet-tv/avcilarda-kaldirim-coktu-bina-tedbir-amaciyla-bosaltildi-video-7117671,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/avukat-epozdemir-1-hafta-icinde-rapor-tanzim-edilecekti-video-7202123,heyelan
https://www.milliyet.com.tr/milliyet-tv/avusturyada-asiri-yagis-ve-heyelan-video-3105073,heyelan
https://www.milliyet.com.tr/milliyet-tv/ayder-yaylasi-yolunda-heyelan-cay-bahcesinde-mahsur-kaldilar-video-6279591,toprak sürüklenmesi
https://www.milliyet.com.tr/milliyet-tv/bagcilarda-insaatin-temel-duvarinin-coktugu-anlar-kamerada-video-6565095,kaya çökmesi
https://www.milliyet.com.tr/milliyet-tv/bagcilarda-is-yerine-silahli-saldiri-casperlar-kabus-oldu-video-7207017,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/bahceli-bugun-mesele-beyrut-degil-ankaradir-video-7205435,"toprak çökmesi,yer çökmesi"
https://www.milliyet.com.tr/milliyet-tv/bahceliden-17-25-aralik-aciklamasi-hatirimizdan-cikarmak-mumkun-degil-video-7175054,toprak sürüklenmesi
https://www.milliyet.com.tr/milliyet-tv/bahcelievlerde-4-katli-binanin-catisindaki-cokme-kamerada-video-7147701,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/bahcelievlerde-7-katli-binanin-cokme-ani-guvenlik-kamerasinca-kaydedildi-video-7147506,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/bakan-bayraktar-turkiyenin-daha-fazla-cari-acik-vermemesi-cok-onemli-video-7099151,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/bakan-fidanin-hareketi-damga-vurdu-turk-bayragini-yerde-birakmadi-video-7011032,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/bakan-kacir-turkiye-uzay-istasyonu-yenileme-projesine-dahil-olacak-video-7205138,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/bakan-kaya-turkiye-ye-dondu-video-4643909,kaya çökmesi
https://www.milliyet.com.tr/milliyet-tv/bakan-kurumdan-marmarada-musilaj-uyarisi-protokollere-uyulmuyor-video-7169223,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/bakan-ozhaseki-cnn-turkte-acikladi-hatayda-40-bini-askin-konut-yukseliyor-video-6999938,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/bakan-ozhaseki-yagmur-camur-demeden-tum-gayretimizle-sahadayiz-video-7066687,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/bakan-tunctan-erzincandaki-toprak-kaymasi-hakkinda-aciklama-video-7078984,"toprak çökmesi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/bakan-uraloglu-discorda-neden-erisim-engeli-getirildigini-acikladi-video-7206202,heyelan
https://www.milliyet.com.tr/milliyet-tv/bakan-yerlikaya-duyurdu-gocmen-kacakciligina-buyuk-darbe-video-7205290,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/bakan-yerlikayadan-kayip-rojin-ile-ilgili-aciklama-video-7207190,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/bakan-yerlikayadan-kayip-rojinin-babasiyla-gorustu-video-7207241,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/bakanliktan-vanikoydeki-villa-insaatiyla-ilgili-inceleme-aciklamasi-video-7176241,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/bakirkoy-yer-alti-carsisinda-hareketli-anlar-2-kisi-hastanelik-oldu-video-7065434,yer hareketleri
https://www.milliyet.com.tr/milliyet-tv/bakirkoyde-hastane-bahcesinde-cinayet-esini-oldurup-intihar-etti-video-7207056,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/balikesirde-feci-kaza-video-6069325,toprak sürüklenmesi
https://www.milliyet.com.tr/milliyet-tv/barinaktaki-hayvanlar-camur-icinde-goruntulendi-video-6711890,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/bartinda-dalgalara-kapilan-cifti-cankurtaranlar-kurtardi-video-6569720,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/baskent-te-toprak-kaymasi-video-4718314,"kaya kayması,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/baskentte-servis-minibusu-devrildi-15-kisi-yaralandi-video-6770265,kaya devrilmesi
https://www.milliyet.com.tr/milliyet-tv/basyazarimiz-guneri-civaogluna-veda-video-7202153,heyelan
https://www.milliyet.com.tr/milliyet-tv/bati-seriada-insaat-iskelesi-coktu-2-olu-video-6871490,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/batiya-dogru-hareket-ediyor-250-yildir-enerji-topluyor-kirildigi-7-8lere-varan-deprem-uretecek-video-7202273,"yer hareketleri,heyelan"
https://www.milliyet.com.tr/milliyet-tv/batmanda-selin-getirdigi-camur-nedeniyle-kardesini-sirtinda-okula-goturdu-video-7039570,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/bayrampasada-toprak-kaymasi-4-katli-bina-tahliye-edildi-video-6921982,"toprak çökmesi,toprak kayması,yer çökmesi,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/ben-bilmem-esim-bilirde-surpriz-evlenme-teklifi-video-4595464,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/besiktasta-panik-kaya-parcalari-yamactan-asagi-yuvarlandi-video-7014022,kaya düşmesi
https://www.milliyet.com.tr/milliyet-tv/besiktasta-toprak-kaymasi-video-4586612,"toprak çökmesi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/beykozda-bogaz-yagis-sonrasi-camura-bulandi-video-4717106,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/beyoglu-belediyesinde-hareketi-dakikalar-bina-bosaltildi-video-7206960,yer hareketleri
https://www.milliyet.com.tr/milliyet-tv/beyoglu-sutlucede-toprak-kaymasi-sonucu-bina-cokme-tehlikesi-yasiyor-video-4709058,toprak çökmesi
https://www.milliyet.com.tr/milliyet-tv/beyoglunda-3-katli-binada-cokme-3-arac-hasar-gordu-video-7205084,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/beyoglunda-insaat-temelinde-toprak-kaymasi-1-isci-yaralandi-video-7111860,"toprak çökmesi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/beyrut-belediye-baskani-cnn-turke-konustu-halkimiz-turkiyenin-desteginin-farkinda-video-7205825,heyelan
https://www.milliyet.com.tr/milliyet-tv/beyruttan-tahliye-edilen-vatandaslar-hakkinda-son-durum-966-kisi-getiriliyor-video-7206944,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/beyruttan-tahliye-edilen-vatandaslar-turkiyeye-ulasti-video-7207285,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/bileklerini-kesip-asagi-atladi-video-4726997,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/binalari-yuttu-japonyada-cok-sayida-insan-kayip-video-6544655,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/bingol-deki-toprak-yanmasi-incelendi-video-4716609,toprak hareketi
https://www.milliyet.com.tr/milliyet-tv/bir-garip-kaza-oturur-halde-kayarak-geldi-elinden-tutup-kaldirdi-video-6538060,kaya kayması
https://www.milliyet.com.tr/milliyet-tv/bir-kent-kabusu-yasiyor-sular-bulaniklasti-yer-altindan-sesler-duyuluyor-video-7174168,"yer çökmesi,çamur akıntısı"
https://www.milliyet.com.tr/milliyet-tv/bitliste-dev-kaya-bloklari-karayoluna-dustu-video-6921089,kaya düşmesi
https://www.milliyet.com.tr/milliyet-tv/bocek-ilaci-ust-kattaki-cocugun-olumune-sebep-olmustu-istenen-ceza-belli-oldu-video-7203013,heyelan
https://www.milliyet.com.tr/milliyet-tv/bogazda-yelkenli-soleni-video-6042430,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/boncukun-vefasi-uzak-doguda-belgesele-konu-oldu-video-7207009,"yer hareketleri,zemin hareketi"
https://www.milliyet.com.tr/milliyet-tv/boyle-vahset-gorulmedi-video-4682214,kaya hareketi
https://www.milliyet.com.tr/milliyet-tv/brezilyada-sel-ve-toprak-kaymasi-18-olu-video-6701881,"toprak çökmesi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/brezilyada-sel-ve-toprak-kaymasi-55-olu-76-kayip-video-7122335,"toprak çökmesi,toprak hareketi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/brezilyadan-sok-goruntu-dev-kaya-teknelerin-uzerine-dustu-cok-sayida-olu-ve-yarali-var-video-6677326,kaya düşmesi
https://www.milliyet.com.tr/milliyet-tv/brezilyali-manken-kuryeyi-tedirgin-hareketleri-ele-verdi-video-4656572,yer hareketleri
https://www.milliyet.com.tr/milliyet-tv/bu-goruntuler-hataydan-saniye-saniye-izlediler-telefonlara-kaydettiler-video-6585217,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/bu-hareketi-buyuk-alkis-aldi-video-4592254,toprak hareketi
https://www.milliyet.com.tr/milliyet-tv/bu-koyde-herkes-diken-ustunde-video-4692726,kaya yuvarlanması
https://www.milliyet.com.tr/milliyet-tv/bu-sokaktan-gecen-cani-istedigi-kadar-seftali-ve-incir-yiyebiliyor-video-6836650,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/bugun-hava-nasil-olacak-video-4574814,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/bursada-kacan-bogalar-trafigi-kilitledi-video-6777488,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/bursada-tasan-dere-araclari-onune-katti-araclarin-suruklenmesi-kamerada-video-7151173,toprak sürüklenmesi
https://www.milliyet.com.tr/milliyet-tv/bursada-yurek-sizlatan-olay-ata-boyle-iskence-etti-video-6959690,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/butun-koy-toprak-altinda-kaldi-kabile-savaslari-yardimlari-engelledi-2000-kisiyi-oldu-kabul-ediyoruz-video-7133002,zemin kayması
https://www.milliyet.com.tr/milliyet-tv/calmak-istedikleri-otomobili-calistiramayinca-iterek-goturduler-video-7206386,heyelan
https://www.milliyet.com.tr/milliyet-tv/camura-batan-vatandasi-itfaiye-kurtardi-video-4653085,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/camura-saplanan-cift-kurtarildi-video-4643235,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/camura-saplanan-yavru-fil-2-gun-sonra-boyle-kurtarildi-video-6030961,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/camurlu-ayakkabilarini-cikardi-bankaya-girdi-emekci-insanin-halini-anladigim-icin-cikardim-video-7065883,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/camurun-icindeki-korkunc-surati-boyle-ortaya-cikardilar-video-4698479,çamur hareketi
https://www.milliyet.com.tr/milliyet-tv/canakkalede-su-yolu-kazisi-sirasinda-toprak-kaydi-kurtarma-calismalari-suruyor-video-7113762,"toprak çökmesi,toprak kayması,yer kayması"
https://www.milliyet.com.tr/milliyet-tv/canavar-kaya-gorenleri-sasirtiyor-video-4724712,kaya çökmesi
https://www.milliyet.com.tr/milliyet-tv/canli-canli-topraga-gomulen-bebegi-son-anda-kurtardilar-18-video-4645399,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/cay-tarlasina-devrilen-kamyonete-rize-isi-kurtarma-video-4707307,yamaç kayması
https://www.milliyet.com.tr/milliyet-tv/caycidan-inanilmaz-tepsi-sovu-video-4651588,kaya hareketi
https://www.milliyet.com.tr/milliyet-tv/cem-garipoglunun-dna-testinin-sonucu-belli-oldu-video-7205441,yer çökmesi
https://www.milliyet.com.tr/milliyet-tv/cem-garipoglunun-mezari-aciliyor-polisten-yogun-guvenlik-onlemi-video-7201547,heyelan
https://www.milliyet.com.tr/milliyet-tv/cem-garipoglunun-mezari-yeniden-acildi-kemikler-defnedildi-video-7206985,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/cenaze-namazi-kilinan-adamin-yasadiginin-belirlenmesinin-ardindan-yasananlar-kamerada-video-7207201,zemin hareketi
https://www.milliyet.com.tr/milliyet-tv/cesmelerden-camur-akti-sosyal-medya-yikildi-video-4588265,"çamur akması,çamur akıntısı"
https://www.milliyet.com.tr/milliyet-tv/cicekciye-carpip-ezmeden-saniyeler-once-drift-yapmis-video-4605937,"kaya yuvarlanması,kaya devrilmesi"
